20:52:42.467 > DEBUG (start_flash) -> Memoria flash iniciada correctamente.
20:52:42.467 > DEBUG (start_flash) -> Memoria flash_QSPI inicializada correctamente.
20:52:58.343 > DEBUG (obtain_Vbd) -> Ejecutandose
20:52:58.347 > DEBUG (obtain_Vbd) -> logaritmo calculado
20:52:58.347 > DEBUG (obtain_Vbd) -> Vbd obtenido: 2.457537
20:52:58.348 > DEBUG (polarization_settling) → Channel 1
20:53:16.822 > DEBUG (obtain_Vbd) -> Ejecutandose
20:53:16.826 > DEBUG (obtain_Vbd) -> logaritmo calculado
20:53:16.826 > DEBUG (obtain_Vbd) -> Vbd obtenido: 2.458044
20:53:16.829 > DEBUG (polarization_settling) → Channel 2
20:53:49.375 > -------------------- DATOS OBTENIDOS --------------------
20:53:49.375 > ------------------ -------------------
20:53:49.375 > i, Voltage, VCorriente, T, (V*12)-3.8-Ra*(VCorr-firstCurr1)/Rb, (VCorr-firstCurr1)/Rb
20:53:49.960 > 227,2.4600427,0.9932669,0.00,24.7750587,0.0003867912
20:53:49.963 > 228,2.4605072,0.9993114,0.00,24.7741890,0.0003928357
20:53:49.965 > 229,2.4611466,1.0050277,0.00,24.7757263,0.0003985519
20:53:49.968 > 230,2.4617887,1.0106372,0.00,24.7774086,0.0004041614
20:53:49.969 > 231,2.4623406,1.0162660,0.00,24.7780075,0.0004097902
20:53:49.973 > 232,2.4628649,1.0224545,0.00,24.7776928,0.0004159787
20:53:49.975 > 233,2.4635894,1.0280768,0.00,24.7803345,0.0004216010
20:53:49.977 > 234,2.4641180,1.0337602,0.00,24.7805996,0.0004272844
20:53:49.979 > 235,2.4646316,1.0398941,0.00,24.7802143,0.0004334183
20:53:49.982 > 236,2.4652734,1.0455682,0.00,24.7818260,0.0004390925
20:53:49.984 > 237,2.4659133,1.0512614,0.00,24.7833939,0.0004447857
20:53:49.988 > 238,2.4665170,1.0570245,0.00,24.7844620,0.0004505487
20:53:49.990 > 239,2.4670892,1.0631438,0.00,24.7847843,0.0004566681
20:53:49.993 > 240,2.4676893,1.0686097,0.00,24.7861214,0.0004621339
20:53:49.996 > 241,2.4683290,1.0743082,0.00,24.7876816,0.0004678324
20:53:49.998 > 242,2.4689269,1.0804584,0.00,24.7882748,0.0004739826
20:53:49.999 > 243,2.4694099,1.0861461,0.00,24.7880001,0.0004796704
20:53:49.999 > 244,2.4700513,1.0920134,0.00,24.7894020,0.0004855376
20:53:50.006 > 245,2.4706593,1.0978497,0.00,24.7904434,0.0004913739
20:53:50.009 > 246,2.4712758,1.1033816,0.00,24.7919064,0.0004969059
20:53:50.011 > 247,2.4718137,1.1091170,0.00,24.7922287,0.0005026413
20:53:50.014 > 248,2.4724236,1.1152430,0.00,24.7929859,0.0005087672
20:53:50.016 > 249,2.4729891,1.1212862,0.00,24.7933121,0.0005148104
20:53:50.018 > 250,2.4735265,1.1275548,0.00,24.7930679,0.0005210790
20:53:50.021 > 251,2.4740896,1.1333729,0.00,24.7935982,0.0005268971
20:53:50.023 > 252,2.4748189,1.1390998,0.00,24.7961864,0.0005326241
20:53:50.026 > 253,2.4754083,1.1460780,0.00,24.7958107,0.0005396022
20:53:50.028 > 254,2.4760439,1.1524158,0.00,24.7966518,0.0005459400
20:53:50.031 > 255,2.4767642,1.1588631,0.00,24.7983742,0.0005523873
20:53:50.034 > 256,2.4773118,1.1652640,0.00,24.7981129,0.0005587882
20:53:50.036 > 257,2.4779990,1.1719574,0.00,24.7991867,0.0005654816
20:53:50.039 > 258,2.4785562,1.1782030,0.00,24.7992001,0.0005717272
